Dates,RTY Index_Last,RTY Index_Open,RTY Index_High,RTY Index_Low,RTY Index_Volume
1992-04-14,198.753,197.05,199.17,197.05,
1992-04-15,199.481,198.91,199.74,198.91,
1992-04-16,198.282,199.69,199.77,198.26,
1992-04-17,198.282,199.69,199.77,198.26,
1992-04-20,194.938,198.44,198.44,194.89,
1992-04-21,194.785,195.17,195.29,194.04,
1992-04-22,194.741,194.71,195.12,194.51,
1992-04-23,194.355,194.99,195.57,193.52,
1992-04-24,194.375,194.72,194.88,194.15,
1992-04-27,192.834,194.55,194.55,192.89,
1992-04-28,191.321,193.18,193.24,191.06,
1992-04-29,193.32,191.62,193.56,191.62,
1992-04-30,195.932,193.6,196.26,193.6,
1992-05-01,196.286,196.27,196.85,195.89,
1992-05-04,197.441,196.56,197.79,196.56,
1992-05-05,198.245,197.76,198.5,197.76,
1992-05-06,198.942,198.47,199.22,198.47,
1992-05-07,198.753,199.13,200.84,198.7,
1992-05-08,198.571,199.07,199.29,198.62,
1992-05-11,199.425,198.9,199.83,198.9,
1992-05-12,198.99,199.92,199.92,198.93,
1992-05-13,198.797,199.23,199.35,198.88,
1992-05-14,197.26,199.08,199.09,197.17,
1992-05-15,196.636,197.58,197.58,196.51,
1992-05-18,196.825,197.19,197.69,197.19,
1992-05-19,196.841,197.2,197.3,196.39,
1992-05-20,197.087,197.2,197.44,197.07,
1992-05-21,196.99,197.39,197.4,196.82,
1992-05-22,197.698,197.29,198.09,197.29,
1992-05-25,198.09,197.29,198.09,197.29,
1992-05-26,196.37,198.09,198.09,196.49,
1992-05-27,196.636,196.68,197,196.59,
1992-05-28,197.071,196.95,197.44,196.73,
1992-05-29,198.225,197.45,198.58,197.45,
1992-06-01,199.006,198.52,199.4,198.1,
1992-06-02,199.678,199.38,200.12,199.38,
1992-06-03,199.678,199.94,200.06,199.65,
1992-06-04,199.537,199.97,200.21,199.68,
1992-06-05,198.869,199.83,200.01,198.78,
1992-06-08,198.33,199.14,199.17,198.42,
1992-06-09,196.157,198.59,198.83,196.1,
1992-06-10,194.817,196.49,196.62,195.01,
1992-06-11,193.832,195.01,195.01,193.48,
1992-06-12,194.222,194.05,194.81,194.05,
1992-06-15,193.634,194.44,194.48,193.7,
1992-06-16,192.572,193.89,194.02,192.75,
1992-06-17,189.035,192.84,192.84,189.27,
1992-06-18,187.321,189.31,189.31,187.5,
1992-06-19,188.029,187.61,188.34,187.61,
1992-06-22,186.279,188.28,188.28,185.8,
1992-06-23,186.641,186.47,187.29,186.47,
1992-06-24,186.202,186.95,187.02,186.27,
1992-06-25,185.74,186.36,186.9,185.77,
1992-06-26,185.796,185.93,186.1,185.73,
1992-06-29,187.047,186.02,187.26,186.02,
1992-06-30,188.56,187.14,188.91,187.12,
1992-07-01,189.454,188.57,189.6,188.28,
1992-07-02,188.198,189.59,190.06,188.26,
1992-07-03,188.32,189.59,190.06,188.26,
1992-07-06,187.639,188.35,188.35,187.37,
1992-07-07,186.528,187.77,188.06,186.47,
1992-07-08,185.683,186.56,186.57,185.32,
1992-07-09,187.559,185.83,187.67,185.82,
1992-07-10,188.77,187.67,188.9,187.67,
1992-07-13,189.442,188.85,189.55,188.85,
1992-07-14,190.782,189.51,190.83,189.51,
1992-07-15,191.128,190.83,191.25,190.78,
1992-07-16,191.18,191.14,191.23,190.64,
1992-07-17,190.303,191.24,191.25,189.67,
1992-07-20,188.967,190.41,190.42,188.2,
1992-07-21,189.727,189.04,189.78,189.04,
1992-07-22,188.886,189.77,189.78,188.72,
1992-07-23,189.24,188.93,189.36,188.84,
1992-07-24,189.518,189.26,189.6,188.75,
1992-07-27,189.715,189.58,189.82,189.52,
1992-07-28,191.49,189.74,191.49,189.74,
1992-07-29,193.099,191.49,193,191.48,
1992-07-30,193.904,192.98,193.82,192.79,
1992-07-31,194.906,193.82,194.75,193.82,
1992-08-03,195.457,194.52,195.36,194.45,
1992-08-04,195.566,195.35,195.86,194.96,
1992-08-05,194.644,195.4,195.4,194.29,
1992-08-06,193.695,194.46,194.46,193.39,
1992-08-07,193.735,193.41,193.85,193.22,
1992-08-10,192.958,193.42,193.43,192.52,
1992-08-11,192.83,192.74,193.06,191.97,
1992-08-12,192.572,192.58,192.86,192.2,
1992-08-13,192.166,192.4,192.59,191.91,
1992-08-14,192.725,192.11,192.61,191.99,
1992-08-17,192.987,192.61,193.21,192.42,
1992-08-18,192.725,192.81,192.81,192.05,
1992-08-19,191.614,192.56,192.6,191.45,
1992-08-20,191.063,191.55,191.55,190.6,
1992-08-21,190.113,190.95,191.61,189.65,
1992-08-24,187.627,190,190,187.38,
1992-08-25,186.866,187.48,187.48,186.01,
1992-08-26,187.49,186.63,187.29,186.62,
1992-08-27,188.677,187.29,188.46,187.29,
1992-08-28,189.055,188.36,188.82,188.28,
1992-08-31,189.108,188.82,189.11,188.52,
1992-09-01,189.534,188.82,189.23,188.53,
1992-09-02,190.926,189.23,190.71,189.23,
1992-09-03,191.812,190.69,191.78,190.69,
1992-09-04,191.506,191.47,191.48,190.96,
1992-09-07,191.32,191.47,191.48,190.96,
1992-09-08,190.431,191.32,191.33,190.03,
1992-09-09,190.858,190.19,190.62,190.05,
1992-09-10,192.351,190.61,192.13,190.59,
1992-09-11,193.031,192.1,192.79,192.1,
1992-09-14,194.986,192.78,194.73,192.78,
1992-09-15,193.449,194.72,194.72,193.05,
1992-09-16,193.083,193.2,193.2,191.87,
1992-09-17,193.216,192.75,193.32,192.75,
1992-09-18,193.807,193.06,193.57,192.99,
1992-09-21,193.65,193.57,193.61,193.05,
1992-09-22,192.628,193.41,193.53,192.12,
1992-09-23,192.5,192.37,192.38,191.63,
1992-09-24,193.196,192.23,192.93,192.23,
1992-09-25,191.168,192.93,193.14,190.42,
1992-09-28,190.705,190.9,190.9,190.08,
1992-09-29,190.946,190.5,190.71,190.22,
1992-09-30,193.16,190.72,192.92,190.71,
1992-10-01,191.494,192.91,192.91,191.18,
1992-10-02,189.675,191.35,191.38,189.37,
1992-10-05,186.79,189.49,189.49,183.4,
1992-10-06,188.061,186.5,187.83,186.5,
1992-10-07,188.158,187.82,188.54,187.79,
1992-10-08,189.486,187.98,189.26,187.98,
1992-10-09,188.448,189.25,189.26,187.97,
1992-10-12,189.244,188.21,188.86,188.2,
1992-10-13,190.234,189.48,190.11,189.46,
1992-10-14,190.588,190.03,190.6,189.76,
1992-10-15,190.938,186.99,189.13,186.54,
1992-10-16,191.82,190.72,191.61,190.33,
1992-10-19,193.787,191.6,193.62,191.6,
1992-10-20,194.604,193.62,194.83,193.62,
1992-10-21,195.723,194.42,195.53,194.4,
1992-10-22,195.344,195.54,195.62,194.94,
1992-10-23,195.988,195.24,195.9,195.24,
1992-10-26,196.765,195.88,196.65,195.73,
1992-10-27,196.7,196.65,197.01,196.26,
1992-10-28,197.916,196.54,197.8,196.47,
1992-10-29,198.451,197.8,198.27,197.77,
1992-10-30,199.082,198.26,198.9,197.81,
1992-11-02,200.064,198.91,199.9,198.6,
1992-11-03,199.847,199.9,200.45,199.22,
1992-11-04,199.718,199.63,199.66,199.08,
1992-11-05,200.994,199.55,200.77,199.37,
1992-11-06,201.758,200.77,201.56,200.69,
1992-11-09,203.432,201.81,203.18,201.76,
1992-11-10,204.796,203.17,204.62,203.17,
1992-11-11,207.11,204.61,206.91,204.6,
1992-11-12,206.945,206.91,207.35,206.56,
1992-11-13,207.613,206.77,207.43,206.49,
1992-11-16,207.468,207.43,207.51,206.73,
1992-11-17,206.325,207.29,207.29,206.03,
1992-11-18,208.039,206.13,207.82,206.12,
1992-11-19,208.904,207.82,208.69,207.81,
1992-11-20,209.967,208.68,209.78,208.67,
1992-11-23,209.951,209.78,209.85,209.08,
1992-11-24,210.985,209.73,210.87,209.67,
1992-11-25,212.099,210.81,211.94,210.79,
1992-11-26,211.94,210.81,211.94,210.79,
1992-11-27,212.554,211.93,212.55,211.93,
1992-11-30,214.011,212.5,213.81,212.5,
1992-12-01,214.051,213.81,213.82,213.09,
1992-12-02,214.461,213.8,214.21,213.5,
1992-12-03,215.037,214.21,214.87,213.65,
1992-12-04,216.183,214.78,215.98,214.74,
1992-12-07,217.6,215.91,217.46,215.91,
1992-12-08,217.918,217.42,217.89,217.24,
1992-12-09,217.04,217.75,217.8,216.43,
1992-12-10,215.644,216.89,216.89,215.14,
1992-12-11,215.447,215.45,215.46,214.83,
1992-12-14,215.165,215.25,215.41,214.74,
1992-12-15,213.813,214.97,214.97,213.38,
1992-12-16,212.827,213.72,213.87,212.6,
1992-12-17,214.377,212.72,214.21,212.7,
1992-12-18,215.636,214.2,215.55,214.2,
1992-12-21,215.153,215.54,215.58,214.79,
1992-12-22,214.936,214.99,215.16,214.31,
1992-12-23,215.419,214.8,215.26,214.62,
1992-12-24,216.312,215.26,216.26,215.25,
1992-12-25,216.26,215.26,216.26,215.25,
1992-12-28,215.986,216.26,216.28,215.28,
1992-12-29,217.028,215.89,217.1,215.89,
1992-12-30,218.606,216.85,218.43,216.84,
1992-12-31,221.157,218.43,221.01,218.43,
1993-01-01,221,218.43,221.01,218.43,
1993-01-04,219.889,221.02,221.03,219.66,
1993-01-05,220.191,219.76,220.11,219.41,
1993-01-06,221.78,220.08,221.62,220.08,
1993-01-07,221.265,221.6,222.7,221.03,
1993-01-08,220.247,221.11,221.12,219.2,
1993-01-11,221.31,220.12,221.17,219.94,
1993-01-12,220.545,221.16,221.16,219.89,
1993-01-13,221.68,220.42,221.49,220.04,
1993-01-14,223.933,221.49,223.79,221.49,
1993-01-15,225.353,223.79,225.27,223.66,
1993-01-18,225.321,225.24,225.24,224.72,
1993-01-19,225.599,225.23,225.8,224.74,
1993-01-20,226.15,225.5,226.28,225.49,
1993-01-21,226.701,225.96,226.56,225.57,
1993-01-22,227.699,226.55,227.53,226.51,
1993-01-25,229.55,227.53,229.41,227.53,
1993-01-26,230.745,229.35,230.69,229.35,
1993-01-27,228.315,230.55,230.56,227.36,
1993-01-28,227.526,227.98,227.99,226.82,
1993-01-29,228.456,227.19,228.1,226.99,
1993-02-01,229.321,228.09,229.03,228.05,
1993-02-02,230.13,229.03,229.71,228.85,
1993-02-03,232.383,229.7,231.96,229.7,
1993-02-04,232.789,231.96,232.45,231.88,
1993-02-05,230.987,232.36,232.39,230.01,
1993-02-08,230.85,230.5,230.6,230.04,
1993-02-09,229.116,230.42,230.55,228.43,
1993-02-10,229.184,228.63,228.94,228.33,
1993-02-11,230.25,228.68,229.74,228.68,
1993-02-12,229.176,229.74,229.88,228.55,
1993-02-15,228.71,229.74,229.88,228.55,
1993-02-16,221.764,228.71,228.72,220.8,
1993-02-17,219.133,221.2,221.21,218.08,
1993-02-18,220.376,218.55,221.05,218.55,
1993-02-19,221.475,219.84,221.17,219.83,
1993-02-22,218.674,220.92,220.93,217.76,
1993-02-23,218.159,218.1,218.41,216.43,
1993-02-24,220.159,217.55,219.61,217.27,
1993-02-25,221.193,219.61,220.76,219.37,
1993-02-26,222.899,220.76,222.41,220.76,
1993-03-01,222.935,222.46,222.92,222.31,
1993-03-02,224.617,222.43,224.11,222.25,
1993-03-03,226.214,224.11,225.71,224.1,
1993-03-04,226.102,225.71,225.84,224.98,
1993-03-05,226.734,225.61,226.53,225.57,
1993-03-08,228.488,226.86,227.96,226.79,
1993-03-09,229.289,227.95,228.77,227.95,
1993-03-10,230.468,228.7,229.91,228.39,
1993-03-11,230.95,230.18,230.62,230.07,
1993-03-12,230.081,230.4,230.41,228.12,
1993-03-15,231.111,229.53,230.8,229.4,
1993-03-16,230.729,230.57,230.66,230.04,
1993-03-17,229.381,230.19,230.19,228.49,
1993-03-18,229.494,228.75,228.93,228.64,
1993-03-19,228.391,228.93,229.3,227.69,
1993-03-22,226.46,227.84,227.84,225.52,
1993-03-23,225.981,225.87,226.01,225.26,
1993-03-24,225.567,225.34,225.61,224.46,
1993-03-25,227.015,224.93,226.46,224.93,
1993-03-26,227.542,226.45,227.03,226.45,
1993-03-29,227.711,226.94,227.49,226.93,
1993-03-30,228.287,227.13,227.81,227.13,
1993-03-31,229.796,227.68,229.23,227.68,
1993-04-01,229.333,229.21,229.29,228.48,
1993-04-02,225.446,228.66,228.66,224.64,
1993-04-05,224.657,224.74,224.84,223.91,
1993-04-06,223.269,224.04,224.45,222.38,
1993-04-07,223.599,222.55,223.02,222.29,
1993-04-08,223.555,222.96,223.21,222.53,
1993-04-09,222.83,222.96,223.21,222.53,
1993-04-12,224.557,222.83,223.91,222.82,
1993-04-13,226.033,223.88,225.32,223.87,
1993-04-14,226.029,225.32,225.45,224.97,
1993-04-15,225.325,225.26,225.3,223.85,
1993-04-16,225.193,224.6,224.64,223.89,
1993-04-19,224.142,224.43,224.53,222.94,
1993-04-20,223.35,223.42,223.44,221.88,
1993-04-21,224.118,222.62,223.43,222.58,
1993-04-22,224.344,223.37,224.29,223.07,
1993-04-23,223.386,223.62,223.62,222.51,
1993-04-26,220.131,222.69,222.69,219.4,
1993-04-27,220.131,219.48,219.54,218.4,
1993-04-28,220.98,219.53,220.44,219.53,
1993-04-29,221.861,220.43,221.38,220.36,
1993-04-30,223.273,221.33,222.76,221.33,
1993-05-03,224.283,222.68,223.67,222.37,
1993-05-04,226.774,223.67,226.19,223.67,
1993-05-05,228.331,226.17,227.75,226.08,
1993-05-06,228.548,227.73,228.12,227.73,
1993-05-07,228.572,227.95,228.3,227.6,
1993-05-10,228.717,227.97,228.43,227.97,
1993-05-11,229.397,228.15,228.91,228.01,
1993-05-12,229.454,228.8,228.9,228.28,
1993-05-13,228.134,228.9,228.93,227.06,
1993-05-14,228.037,227.54,227.6,227.01,
1993-05-17,228.025,227.48,227.8,226.96,
1993-05-18,228.544,227.42,227.96,227.33,
1993-05-19,229.9,227.92,229.32,227.18,
1993-05-20,230.826,229.31,230.41,229.31,
1993-05-21,230.488,230.3,230.3,229.49,
1993-05-24,230.419,229.93,229.93,229.34,
1993-05-25,231.091,229.89,230.5,229.83,
1993-05-26,232.701,230.49,232.15,230.4,
1993-05-27,233.248,232.14,232.93,232.14,
1993-05-28,232.83,232.66,232.66,230.59,
1993-05-31,232.13,232.66,232.66,230.59,
1993-06-01,233.735,232.19,233.2,231.8,
1993-06-02,234.479,233.09,233.88,233.05,
1993-06-03,234.894,233.88,234.33,233.3,
1993-06-04,234.012,234.32,234.32,233.01,
1993-06-07,232.266,233.39,233.39,231.56,
1993-06-08,230.065,231.6,231.6,229.27,
1993-06-09,230.492,229.37,229.9,229.12,
1993-06-10,229.743,229.79,229.88,228.94,
1993-06-11,230.206,229.1,230.06,229.1,
1993-06-14,230.5,229.56,230.08,229.46,
1993-06-15,231.144,229.82,230.46,229.82,
1993-06-16,230.773,230.46,230.49,229.63,
1993-06-17,230.612,230.12,230.48,229.96,
1993-06-18,229.739,229.96,229.99,229.01,
1993-06-21,229.092,229.02,229.16,227.99,
1993-06-22,228.874,228.32,228.54,227.83,
1993-06-23,228.448,228.09,228.28,227.47,
1993-06-24,229.092,227.72,228.34,227.32,
1993-06-25,230.174,228.33,229.54,228.33,
1993-06-28,231.904,229.49,231.31,229.49,
1993-06-29,232.351,231.29,231.74,231.19,
1993-06-30,233.988,231.72,233.35,231.72,
1993-07-01,234.781,233.35,234.14,233.2,
1993-07-02,234.825,234.13,234.25,233.63,
1993-07-05,234.22,234.13,234.25,233.63,
1993-07-06,234.584,234.23,234.65,233.63,
1993-07-07,233.791,233.92,233.92,233.06,
1993-07-08,234.781,233.19,234.14,233.02,
1993-07-09,235.602,234.13,235.03,234.09,
1993-07-12,236.507,234.97,235.91,234.95,
1993-07-13,236.946,235.9,236.44,235.89,
1993-07-14,238.463,236.35,237.84,236.25,
1993-07-15,238.044,237.84,237.91,237.23,
1993-07-16,236.753,237.54,237.54,235.7,
1993-07-19,235.469,236.16,236.16,234.7,
1993-07-20,235.558,234.86,235.12,234.46,
1993-07-21,235.517,234.98,235.17,234.55,
1993-07-22,234.358,234.91,234.92,233.7,
1993-07-23,234.894,233.76,234.32,233.75,
1993-07-26,236.238,234.31,235.62,234.31,
1993-07-27,235.755,235.62,235.76,234.82,
1993-07-28,236.568,235.15,235.99,234.93,
1993-07-29,237.127,235.99,236.53,235.94,
1993-07-30,237.018,236.52,236.52,235.83,
1993-08-02,237.638,236.42,237.16,236.34,
1993-08-03,238.334,237.16,237.82,237.14,
1993-08-04,239.038,237.79,238.52,237.65,
1993-08-05,238.724,238.52,238.65,238.05,
1993-08-06,239.207,238.22,238.72,238.14,
1993-08-09,239.73,238.72,239.37,238.71,
1993-08-10,240.241,239.24,239.63,239.1,
1993-08-11,240.535,239.63,239.96,239.5,
1993-08-12,240.036,239.96,240.4,238.97,
1993-08-13,240.286,239.49,239.74,239.3,
1993-08-16,240.752,239.7,240.33,239.7,
1993-08-17,241.823,240.18,241.27,240.18,
1993-08-18,243.408,241.26,242.82,241.25,
1993-08-19,243.106,242.83,242.88,242.31,
1993-08-20,243.46,242.59,242.96,242.35,
1993-08-23,243.488,242.95,243.01,242.31,
1993-08-24,244.748,242.95,244.16,242.94,
1993-08-25,244.937,244.16,244.84,243.92,
1993-08-26,244.414,244.37,244.38,243.12,
1993-08-27,244.696,243.8,244.08,243.69,
1993-08-30,245.375,244.07,244.86,244.07,
1993-08-31,246.937,244.82,246.19,244.82,
1993-09-01,247.693,246.19,247.12,246.07,
1993-09-02,248.695,247.11,248.07,247.11,
1993-09-03,249.242,248.07,248.69,247.8,
1993-09-06,248.68,248.07,248.69,247.8,
1993-09-07,246.711,248.67,248.73,245.99,
1993-09-08,243.553,246.12,246.12,242.15,
1993-09-09,245.174,243,244.64,242.91,
1993-09-10,247.122,244.62,246.56,244.62,
1993-09-13,246.985,246.56,246.88,246.23,
1993-09-14,245.03,246.44,246.44,243.86,
1993-09-15,245.891,244.46,245.32,243.51,
1993-09-16,246.136,245.32,245.68,245.15,
1993-09-17,246.518,245.68,245.99,244.96,
1993-09-20,246.438,245.95,246.48,245.8,
1993-09-21,244.317,245.84,246.05,243.07,
1993-09-22,247.065,243.67,246.48,243.67,
1993-09-23,248.578,246.48,247.96,246.48,
1993-09-24,249.283,247.94,248.76,247.94,
1993-09-27,250.586,248.74,249.99,248.73,
1993-09-28,251.25,249.99,250.69,249.96,
1993-09-29,252.131,250.69,251.51,250.69,
1993-09-30,253.616,251.51,252.95,251.28,
1993-10-01,253.713,252.95,253.01,252.3,
1993-10-04,254.332,253,253.61,252.97,
1993-10-05,253.797,253.54,254.22,252.74,
1993-10-06,255.069,253.07,254.34,253.07,
1993-10-07,254.815,254.35,254.54,253.76,
1993-10-08,254.735,254.06,254.32,253.17,
1993-10-11,255.773,254.39,255.04,254.24,
1993-10-12,257.181,255.03,256.54,255.02,
1993-10-13,258.602,256.5,257.89,256.5,
1993-10-14,259.7,257.89,259.06,257.89,
1993-10-15,260.738,259.03,260.13,259.03,
1993-10-18,260.259,259.98,260.41,259.45,
1993-10-19,256.646,259.57,259.58,255.83,
1993-10-20,255.761,255.96,256.19,254.87,
1993-10-21,255.849,255.02,255.21,254.44,
1993-10-22,256.533,255.21,256.5,255.2,
1993-10-25,256.268,255.79,256.26,255.07,
1993-10-26,255.556,255.52,255.6,254.18,
1993-10-27,256.706,254.82,255.97,254.69,
1993-10-28,257.559,255.96,257.04,255.94,
1993-10-29,259.945,256.82,259.18,256.8,
1993-11-01,260.171,259.18,259.54,258.64,
1993-11-02,260.899,259.51,260.17,258.43,
1993-11-03,257.773,260.17,260.17,256.76,
1993-11-04,253.821,257.11,257.11,253.09,
1993-11-05,253.874,253.11,253.11,249.96,
1993-11-08,255.242,253.11,254.6,253.11,
1993-11-09,256.425,254.57,256.3,254.5,
1993-11-10,257.648,255.78,257.01,255.7,
1993-11-11,258.135,256.98,257.82,256.98,
1993-11-12,258.598,257.53,257.95,257.52,
1993-11-15,257.157,257.94,258.04,256.21,
1993-11-16,256.115,256.48,256.5,254.77,
1993-11-17,254.369,255.42,255.88,253.32,
1993-11-18,252.715,253.73,253.93,251.84,
1993-11-19,251.713,252,252,250.27,
1993-11-22,247.617,250.99,250.99,246.66,
1993-11-23,248.864,246.85,248.12,246.85,
1993-11-24,250.518,248.12,249.83,248.12,
1993-11-25,249.82,248.12,249.83,248.12,
1993-11-26,250.663,249.82,250.17,249.72,
1993-11-29,250.852,250.15,250.69,250.09,
1993-11-30,251.085,250.14,250.42,249.32,
1993-12-01,253.31,250.41,252.61,250.41,
1993-12-02,253.56,252.61,253.11,252.32,
1993-12-03,254.538,252.91,253.88,252.9,
1993-12-06,254.646,253.86,254.11,253.31,
1993-12-07,254.727,253.98,254.13,253.72,
1993-12-08,255.041,254.03,254.37,253.75,
1993-12-09,254.131,254.37,254.37,253.27,
1993-12-10,253.512,253.4,253.43,252.18,
1993-12-13,252.956,252.81,252.81,251.57,
1993-12-14,250.606,252.23,252.23,249.82,
1993-12-15,250.598,249.89,249.9,249.33,
1993-12-16,251.307,249.84,250.76,249.83,
1993-12-17,252.993,250.58,252.35,250.57,
1993-12-20,252.642,252.25,252.27,251.48,
1993-12-21,251.194,251.92,251.92,250.19,
1993-12-22,251.089,250.5,250.5,249.59,
1993-12-23,252.055,250.38,251.32,250.3,
1993-12-24,251.32,250.38,251.32,250.3,
1993-12-27,253.17,251.32,252.43,251.29,
1993-12-28,254.457,252.43,253.75,252.28,
1993-12-29,256.755,253.74,256.02,253.57,
1993-12-30,256.879,256.02,256.19,255.4,
1993-12-31,259.338,256.19,258.59,255.93,
1994-01-03,257.27,258.58,258.58,256.03,
1994-01-04,257.736,256.53,257.09,256.53,
1994-01-05,258.767,256.97,258.02,256.97,
1994-01-06,259.036,258.02,258.58,257.96,
1994-01-07,259.913,258.33,259.19,258.02,
1994-01-10,260.477,259.19,259.92,258.95,
1994-01-11,260.344,259.75,259.89,259.35,
1994-01-12,260.923,259.63,260.29,259.22,
1994-01-13,261.41,260.23,260.64,259.6,
1994-01-14,262.054,260.64,261.68,260.64,
1994-01-17,262.649,261.27,261.96,261.13,
1994-01-18,263.1,261.96,262.42,261.94,
1994-01-19,263.362,262.4,262.71,261.99,
1994-01-20,264.146,262.57,263.41,262.5,
1994-01-21,264.573,263.37,263.8,263.18,
1994-01-24,263.619,263.8,264.08,262.88,
1994-01-25,262.758,262.89,263.02,261.51,
1994-01-26,263.587,262.05,262.84,261.8,
1994-01-27,264.364,262.84,263.67,262.76,
1994-01-28,265.699,263.66,265.03,263.66,
1994-01-31,267.261,265.03,266.73,265.03,
1994-02-01,267.233,266.52,266.62,265.54,
1994-02-02,268.287,266.5,267.63,266.44,
1994-02-03,268.222,267.62,267.75,266.59,
1994-02-04,262.271,267.57,267.73,261.41,
1994-02-07,262.259,261.67,261.69,258.81,
1994-02-08,263.941,261.68,263.39,261.66,
1994-02-09,265.78,263.39,265.22,263.39,
1994-02-10,264.681,265.22,265.49,263.91,
1994-02-11,263.37,264.14,264.14,262.44,
1994-02-14,263.788,262.89,263.97,262.89,
1994-02-15,264.987,263.19,264.63,263.16,
1994-02-16,266.452,264.53,265.96,264.53,
1994-02-17,265.39,265.96,266.67,264.68,
1994-02-18,264.669,264.88,266.1,263.71,
1994-02-21,264.05,264.88,266.1,263.71,
1994-02-22,265.551,264.05,265.05,263.61,
1994-02-23,265.37,265.05,265.41,264.52,
1994-02-24,262.694,264.92,264.92,261.91,
1994-02-25,263.35,262.21,263,262.21,
1994-02-28,266.009,263,265.53,263,
1994-03-01,264.879,265.53,265.55,262.65,
1994-03-02,263.176,264.34,264.34,259.48,
1994-03-03,263.667,262.8,263.71,262.8,
1994-03-04,265.309,263.15,264.79,263.15,
1994-03-07,267.285,264.71,266.69,264.7,
1994-03-08,267.043,266.69,267.08,266.23,
1994-03-09,266.959,266.56,267.01,265.73,
1994-03-10,265.933,266.44,266.66,264.97,
1994-03-11,266.053,265.42,265.51,264.6,
1994-03-14,266.766,265.49,266.39,265.49,
1994-03-15,267.393,266.19,267.08,266.19,
1994-03-16,269.691,266.86,269.12,266.86,
1994-03-17,270.27,269.11,270.24,269.03,
1994-03-18,271.651,269.79,271.08,268.53,
1994-03-21,269.506,271.08,271.08,268.54,
1994-03-22,270.081,268.99,269.63,268.83,
1994-03-23,270.741,269.56,270.21,269.16,
1994-03-24,267.599,270.2,270.2,266.36,
1994-03-25,266.987,267.07,267.42,266.4,
1994-03-28,263.036,266.45,266.48,261.54,
1994-03-29,257.515,262.51,262.51,257,
1994-03-30,253.009,257.04,257.04,251.82,
1994-03-31,251.641,252.45,252.62,247.88,
1994-04-01,251.06,252.45,252.62,247.88,
1994-04-04,247.536,251.06,251.06,244.92,
1994-04-05,254.485,247.04,253.99,247.04,
1994-04-06,255.008,253.96,254.94,253.26,
1994-04-07,256.477,254.53,255.96,254.52,
1994-04-08,255.214,255.95,256.01,254.01,
1994-04-11,255.173,254.73,255.04,254.33,
1994-04-12,253.23,254.74,254.75,252.5,
1994-04-13,250.067,252.73,253.25,248.91,
1994-04-14,250.486,249.62,250.26,248.44,
1994-04-15,250.683,250.08,250.7,250.07,
1994-04-18,248.856,250.15,250.97,248.22,
1994-04-19,246.088,248.4,248.47,244.94,
1994-04-20,242.627,245.62,246.37,241.95,
1994-04-21,245.73,242.14,245.38,242.14,
1994-04-22,246.997,245.32,246.61,245.32,
1994-04-25,249.778,246.55,249.34,246.55,
1994-04-26,251.415,249.32,251.01,249.32,
1994-04-27,251.415,249.32,251.01,249.32,
1994-04-28,251.745,250.95,251.46,250.68,
1994-04-29,252.948,251.31,252.55,250.77,
1994-05-02,254.381,252.55,254.07,251.95,
1994-05-03,254.936,254.04,254.67,253.81,
1994-05-04,254.807,254.5,255,253.95,
1994-05-05,254.554,254.46,254.71,253.98,
1994-05-06,252.083,254.1,254.1,250.98,
1994-05-09,248.78,251.65,251.65,248.18,
1994-05-10,249.009,248.3,249.78,248.3,
1994-05-11,246.156,248.54,248.67,245.45,
1994-05-12,246.776,245.61,246.92,245.61,
1994-05-13,246.023,246.29,246.65,245.32,
1994-05-16,244.583,245.6,245.61,244.11,
1994-05-17,244.39,244.16,244.17,242.39,
1994-05-18,246.977,243.95,246.83,243.95,
1994-05-19,249.154,246.79,248.65,246.79,
1994-05-20,248.788,248.65,248.76,247.9,
1994-05-23,248.228,248.28,248.38,247.08,
1994-05-24,248.848,247.78,248.7,247.78,
1994-05-25,248.735,248.36,248.37,247.58,
1994-05-26,249.456,248.23,248.95,248.23,
1994-05-27,249.963,248.94,249.47,248.42,
1994-05-30,249.46,248.94,249.47,248.42,
1994-05-31,249.761,249.46,249.48,248.94,
1994-06-01,250.554,249.28,250.09,248.54,
1994-06-02,252.489,250.08,251.99,250.07,
1994-06-03,252.526,251.99,252.37,251.35,
1994-06-06,253.117,252.1,252.93,252.1,
1994-06-07,252.123,252.74,252.76,251.53,
1994-06-08,250.502,251.67,251.71,249.78,
1994-06-09,249.709,249.92,250,248.94,
1994-06-10,251.053,249.24,250.59,249.24,
1994-06-13,250.844,250.58,250.65,250.25,
1994-06-14,251.681,250.35,251.14,250.35,
1994-06-15,251.761,251.13,251.83,250.8,
1994-06-16,252.22,251.26,251.73,250.73,
1994-06-17,251.061,251.73,253.39,250.39,
1994-06-20,247.504,250.39,250.39,246.88,
1994-06-21,244.555,247.08,247.08,243.58,
1994-06-22,245.77,244.11,245.38,244.11,
1994-06-23,243.042,245.28,245.41,242.48,
1994-06-24,239.915,242.49,242.49,239.31,
1994-06-27,240.744,239.39,240.3,238.22,
1994-06-28,239.626,240.29,240.89,238.83,
1994-06-29,240.857,238.96,241.23,238.96,
1994-06-30,240.962,240.18,240.99,239.9,
1994-07-01,241.762,240.3,241.12,239.97,
1994-07-04,241.13,240.3,241.12,239.97,
1994-07-05,241.271,241.12,241.13,240.52,
1994-07-06,241.328,240.73,240.73,239.91,
