Dates,SPX Index_Last,SPX Index_Open,SPX Index_High,SPX Index_Low,SPX Index_Volume
1992-07-08,410.28,409.15,410.28,407.2,149049600
1992-07-09,414.23,410.28,414.69,410.26,147825200
1992-07-10,414.62,414.23,415.88,413.34,112411400
1992-07-13,414.87,414.62,415.86,413.93,101581104
1992-07-14,417.68,414.86,417.69,414.33,129496496
1992-07-15,417.1,417.68,417.81,416.29,148264896
1992-07-16,417.54,417.04,417.93,414.79,143294704
1992-07-17,415.62,417.54,417.54,412.96,144713296
1992-07-20,413.75,415.62,415.62,410.72,118654800
1992-07-21,413.76,413.75,414.92,413.1,123787400
1992-07-22,410.93,413.74,413.74,409.95,136384896
1992-07-23,412.08,410.93,412.08,409.81,125566800
1992-07-24,411.6,412.07,412.07,409.93,105837504
1992-07-27,411.54,411.6,412.55,411.36,92725104
1992-07-28,417.52,411.55,417.55,411.55,146057504
1992-07-29,422.23,417.52,423.02,417.52,190466000
1992-07-30,423.92,422.2,423.94,421.57,132039504
1992-07-31,424.21,423.92,424.8,422.46,124097000
1992-08-03,425.09,424.19,425.09,422.84,118170600
1992-08-04,424.36,425.09,425.14,423.1,112978096
1992-08-05,422.19,424.35,424.35,421.92,115483104
1992-08-06,420.59,422.19,422.36,420.26,124059800
1992-08-07,418.88,420.59,423.45,418.51,138116496
1992-08-10,419.42,418.87,419.42,417.04,99863696
1992-08-11,418.9,419.45,419.72,416.53,118491296
1992-08-12,417.78,418.89,419.75,416.43,116269600
1992-08-13,417.73,417.78,419.88,416.4,132922200
1992-08-14,419.91,417.74,420.4,417.74,115646704
1992-08-17,420.74,419.89,421.89,419.44,105828496
1992-08-18,421.34,420.74,421.4,419.78,114209000
1992-08-19,418.18,421.34,421.62,418.18,124625400
1992-08-20,418.26,418.19,418.85,416.93,132851600
1992-08-21,414.85,418.27,420.35,413.58,164956400
1992-08-24,410.72,414.8,414.8,410.07,123241600
1992-08-25,411.61,410.73,411.64,408.3,148187696
1992-08-26,413.51,411.65,413.61,410.53,120432600
1992-08-27,413.53,413.51,415.83,413.51,129380704
1992-08-28,414.84,413.54,414.95,413.38,108143200
1992-08-31,414.03,414.87,415.29,413.76,110301696
1992-09-01,416.07,414.03,416.07,413.35,124204496
1992-09-02,417.98,416.07,418.28,415.31,138053792
1992-09-03,417.98,417.98,420.31,417.49,159896496
1992-09-04,417.08,417.98,418.62,416.76,85829696
1992-09-07,417.08,417.98,418.62,416.76,2639000
1992-09-08,414.44,417.07,417.18,414.3,111306600
1992-09-09,416.36,414.44,416.44,414.44,127731200
1992-09-10,419.95,416.34,420.52,416.34,165083296
1992-09-11,419.58,419.96,420.58,419.13,133623104
1992-09-14,425.27,419.65,425.27,419.58,196358704
1992-09-15,419.77,425.22,425.27,419.54,152004096
1992-09-16,419.92,419.71,422.44,417.77,164748112
1992-09-17,419.93,419.98,421.43,419.62,135786896
1992-09-18,422.93,419.92,422.93,419.92,177951696
1992-09-21,422.14,422.9,422.9,421.18,111335504
1992-09-22,417.14,422.14,422.14,417.13,133151904
1992-09-23,417.44,417.15,417.88,416,150582592
1992-09-24,418.47,417.46,419.01,417.46,135226800
1992-09-25,414.35,418.47,418.63,412.71,155245296
1992-09-28,416.62,414.27,416.62,413,113185104
1992-09-29,416.8,416.62,417.38,415.34,122675696
1992-09-30,417.8,416.79,418.58,416.67,124167200
1992-10-01,416.29,417.8,418.67,415.46,147977904
1992-10-02,410.47,416.29,416.35,410.45,136619808
1992-10-05,407.57,410.47,410.47,396.8,217810704
1992-10-06,407.18,407.57,408.56,404.84,147256896
1992-10-07,404.25,407.18,408.6,403.91,140746208
1992-10-08,407.75,404.25,408.04,404.25,155911104
1992-10-09,402.66,407.75,407.75,402.42,132839600
1992-10-12,407.44,402.66,407.44,402.66,96611904
1992-10-13,409.3,407.44,410.64,406.83,136638400
1992-10-14,409.37,409.3,411.52,407.86,122582096
1992-10-15,409.6,409.34,411.03,407.92,146129504
1992-10-16,411.73,409.64,411.73,407.43,163753600
1992-10-19,414.98,411.7,414.98,410.66,168002096
1992-10-20,415.48,414.98,417.98,414.49,193324096
1992-10-21,415.67,415.53,416.15,414.54,150746400
1992-10-22,414.9,415.67,416.81,413.1,152872992
1992-10-23,414.1,414.9,416.23,413.68,144517696
1992-10-26,418.16,414.09,418.17,413.71,132949600
1992-10-27,418.49,418.18,419.2,416.97,140249600
1992-10-28,420.13,418.49,420.13,417.56,143971600
1992-10-29,420.86,420.15,421.16,419.83,140778800
1992-10-30,418.68,420.86,421.13,418.54,134214600
1992-11-02,422.75,418.66,422.75,418.12,143517696
1992-11-03,419.92,422.75,422.81,418.59,147238592
1992-11-04,417.11,419.91,421.07,416.61,137805600
1992-11-05,418.34,417.08,418.4,415.58,165106800
1992-11-06,417.58,418.35,418.35,417.01,145439296
1992-11-09,418.59,417.08,420.13,416.79,136342304
1992-11-10,418.62,418.59,419.71,417.98,155019104
1992-11-11,422.2,418.61,422.33,418.4,159122000
1992-11-12,422.87,422.2,423.1,421.7,149592608
1992-11-13,422.43,422.89,422.91,421.04,126728704
1992-11-16,420.68,422.44,422.44,420.35,117283904
1992-11-17,419.27,420.63,420.97,418.31,128341296
1992-11-18,422.85,419.27,423.49,419.24,160791808
1992-11-19,423.61,422.86,423.61,422.5,145792992
1992-11-20,426.65,423.61,426.98,423.61,181057296
1992-11-23,425.12,426.62,426.62,424.95,137813904
1992-11-24,427.59,425.14,429.31,424.83,171765408
1992-11-25,429.19,427.59,429.41,427.58,146126800
1992-11-26,429.19,427.59,429.41,427.58,1911000
1992-11-27,430.16,429.17,431.93,429.17,79816704
1992-11-30,431.35,430.19,431.53,429.36,165292496
1992-12-01,430.78,431.36,431.47,429.2,183013408
1992-12-02,429.89,430.78,430.87,428.61,164703392
1992-12-03,429.91,429.98,430.99,428.8,158194896
1992-12-04,432.06,429.93,432.89,429.74,152622096
1992-12-07,435.31,432.06,435.31,432.06,144916608
1992-12-08,436.99,435.31,436.99,434.68,155959504
1992-12-09,435.65,436.99,436.99,433.98,158841104
1992-12-10,434.64,435.66,435.66,432.65,166968096
1992-12-11,433.73,434.55,434.55,433.34,123503504
1992-12-14,432.84,433.73,435.26,432.83,126598496
1992-12-15,432.57,432.82,433.66,431.92,163581408
1992-12-16,431.52,432.58,434.22,430.88,158431904
1992-12-17,435.43,431.52,435.44,431.46,174544992
1992-12-18,441.28,435.46,441.29,435.46,287267296
1992-12-21,440.7,441.26,441.26,439.65,151644800
1992-12-22,440.31,440.7,441.64,438.25,179895104
1992-12-23,439.03,440.29,441.11,439.03,168239808
1992-12-24,439.77,439.03,439.81,439.03,64756000
1992-12-25,439.77,439.03,439.81,439.03,64756000
1992-12-28,439.15,439.77,439.77,437.26,94366800
1992-12-29,437.98,439.15,442.65,437.6,139884800
1992-12-30,438.82,437.98,439.37,437.12,117746200
1992-12-31,435.71,438.88,439.59,435.71,106359104
1993-01-01,435.71,438.88,439.59,435.71,106359104
1993-01-04,435.38,435.7,437.32,434.48,140732800
1993-01-05,434.34,435.33,435.4,433.55,168468000
1993-01-06,434.52,434.34,435.17,432.52,219597200
1993-01-07,430.73,434.53,435.46,429.76,231762896
1993-01-08,429.05,430.72,430.72,426.88,191837904
1993-01-11,430.95,429.04,431.04,429.03,151942704
1993-01-12,431.04,430.95,431.39,428.19,169992608
1993-01-13,433.03,431.03,433.44,429.99,179504496
1993-01-14,435.94,433.08,435.96,433.08,208974800
1993-01-15,437.15,435.87,439.49,435.84,243016896
1993-01-18,436.84,437.13,437.13,435.92,139620304
1993-01-19,435.13,436.84,437.7,434.59,203075696
1993-01-20,433.37,435.14,436.23,433.37,184241104
1993-01-21,435.49,433.37,435.75,432.48,185168704
1993-01-22,436.11,435.49,437.81,435.49,202994096
1993-01-25,440.01,436.11,440.53,436.11,193095808
1993-01-26,439.95,440.05,442.66,439.54,219612944
1993-01-27,438.11,439.95,440.04,436.82,188122496
1993-01-28,438.66,438.13,439.14,437.3,178475104
1993-01-29,438.78,438.67,438.93,436.91,163206000
1993-02-01,442.52,438.79,442.52,438.79,158871504
1993-02-02,442.56,442.52,442.87,440.76,171302592
1993-02-03,447.2,442.57,447.35,442.57,227267104
1993-02-04,449.56,447.24,449.86,447.24,243276304
1993-02-05,448.93,449.5,449.53,446.95,238053600
1993-02-08,447.85,448.94,450.04,447.7,170771904
1993-02-09,445.33,448.04,448.04,444.52,164353792
1993-02-10,446.23,445.33,446.37,444.24,176990496
1993-02-11,447.66,446.21,449.36,446.21,173125296
1993-02-12,444.58,447.64,447.7,444.58,136805200
1993-02-15,444.58,447.64,447.7,444.58,876000
1993-02-16,433.91,444.53,444.53,433.47,240225408
1993-02-17,433.3,433.93,433.97,430.92,209729696
1993-02-18,431.9,433.3,437.79,428.25,221875296
1993-02-19,434.22,431.93,434.26,431.68,223587808
1993-02-22,435.24,434.21,436.49,433.53,51064000
1993-02-23,434.8,435.34,436.84,432.41,217670704
1993-02-24,440.87,434.76,440.87,434.68,204128704
1993-02-25,442.34,440.7,442.34,439.67,200520896
1993-02-26,443.38,442.34,443.77,440.98,173310208
1993-03-01,442.01,443.64,444.18,441.34,163394704
1993-03-02,447.9,442,447.91,441.07,184646704
1993-03-03,449.26,447.89,452.49,447.73,187876992
1993-03-04,447.34,449.26,449.52,446.72,159370704
1993-03-05,446.11,447.34,449.59,445.56,176783600
1993-03-08,454.71,446.12,454.71,446.12,196149104
1993-03-09,454.4,454.67,455.52,453.68,190824096
1993-03-10,456.33,454.4,456.34,452.7,182277296
1993-03-11,453.72,456.35,456.76,453.48,182046800
1993-03-12,449.83,453.7,453.7,447.04,175521792
1993-03-15,451.43,449.83,451.43,449.4,131442800
1993-03-16,451.37,451.43,452.36,451.01,142529200
1993-03-17,448.31,451.36,451.36,447.99,169565504
1993-03-18,451.89,448.36,452.39,448.36,164950096
1993-03-19,450.18,451.9,453.32,449.91,221019104
1993-03-22,448.88,450.17,450.17,446.08,170668192
1993-03-23,448.76,448.88,449.8,448.3,159223008
1993-03-24,448.07,448.71,450.9,446.1,192795600
1993-03-25,450.88,448.09,451.75,447.93,177624608
1993-03-26,447.78,450.91,452.09,447.69,145318096
1993-03-29,450.77,447.76,452.81,447.75,138743392
1993-03-30,451.97,450.79,452.06,449.63,156611104
1993-03-31,451.67,451.97,454.88,451.67,184328000
1993-04-01,450.3,451.67,452.63,449.6,163654800
1993-04-02,441.39,450.28,450.28,440.71,241255904
1993-04-05,442.29,441.42,442.43,440.53,167717104
1993-04-06,441.16,442.29,443.38,439.48,199183008
1993-04-07,442.73,441.16,442.73,440.5,213500704
1993-04-08,441.84,442.71,443.77,440.02,195771008
1993-04-09,441.84,442.71,443.77,440.02,100
1993-04-12,448.37,441.84,448.37,441.84,191931808
1993-04-13,449.22,448.41,450.4,447.66,212328496
1993-04-14,448.66,449.22,450,448.02,163394000
1993-04-15,448.4,448.6,449.11,446.39,184664000
1993-04-16,448.94,448.41,449.39,447.67,232242208
1993-04-19,447.46,448.94,449.14,445.85,191194592
1993-04-20,445.1,447.46,447.46,441.81,219300608
1993-04-21,443.63,445.09,445.77,443.08,213118896
1993-04-22,439.46,443.55,445.73,439.46,240866208
1993-04-23,437.03,439.49,439.49,436.82,196116192
1993-04-26,433.54,437,438.35,432.3,203129904
1993-04-27,438.01,433.52,438.02,433.14,211512400
1993-04-28,438.02,438.03,438.8,436.68,177329104
1993-04-29,438.89,438,438.96,435.59,164688800
1993-04-30,440.19,438.89,442.29,438.89,162560496
1993-05-03,442.46,440.19,442.59,438.25,143167296
1993-05-04,444.05,442.58,445.19,442.45,186637792
1993-05-05,444.52,443.98,446.09,443.76,195075600
1993-05-06,443.26,444.6,444.81,442.9,171531504
1993-05-07,442.31,443.28,443.7,441.69,152368800
1993-05-10,442.8,442.34,445.42,442.05,164938800
1993-05-11,444.36,442.8,444.57,441.52,150296496
1993-05-12,444.8,444.32,445.16,442.87,163284704
1993-05-13,439.23,444.75,444.75,439.23,182791696
1993-05-14,439.56,439.21,439.82,438.1,152940400
1993-05-17,440.37,439.56,440.38,437.83,153497296
1993-05-18,440.32,440.39,441.26,437.95,194076304
1993-05-19,447.57,440.32,447.86,436.86,254820192
1993-05-20,450.59,447.6,450.59,447.36,204992096
1993-05-21,445.84,450.59,450.59,444.89,201225104
1993-05-24,448,445.83,448.44,445.26,146637200
1993-05-25,448.85,447.97,449.04,447.7,152543600
1993-05-26,453.44,448.82,453.51,448.82,208336704
1993-05-27,452.41,453.47,454.55,451.14,187584992
1993-05-28,450.19,452.41,452.41,447.67,139012992
1993-05-31,450.19,452.41,452.41,447.67,139012992
1993-06-01,453.83,450.23,455.63,450.19,152957104
1993-06-02,453.85,453.83,454.53,452.68,162443600
1993-06-03,452.49,453.84,453.85,451.12,159986592
1993-06-04,450.06,452.43,452.43,448.92,153696400
1993-06-07,447.69,450.07,450.75,447.32,170564992
1993-06-08,444.71,447.65,447.65,444.31,165299200
1993-06-09,445.78,444.71,447.39,444.66,177294304
1993-06-10,445.38,445.78,446.22,444.09,164606800
1993-06-11,447.26,445.38,448.19,445.38,173100304
1993-06-14,447.71,447.23,448.64,447.23,143110592
1993-06-15,446.27,447.73,448.28,446.18,159779392
1993-06-16,447.43,446.31,447.43,443.61,177735808
1993-06-17,448.54,447.43,448.98,446.91,163539600
1993-06-18,443.68,448.54,448.59,443.68,228840800
1993-06-21,446.22,443.68,446.22,443.68,153542096
1993-06-22,445.93,446.25,446.29,444.94,186780304
1993-06-23,443.19,445.96,445.96,443.19,186762896
1993-06-24,446.62,443.04,447.21,442.5,177629600
1993-06-25,447.6,446.62,448.64,446.62,138028800
1993-06-28,451.85,447.6,451.9,447.6,164720000
1993-06-29,450.69,451.89,451.9,449.67,167545792
1993-06-30,450.53,450.69,451.47,450.15,171578704
1993-07-01,449.02,450.54,451.15,448.71,173963808
1993-07-02,445.84,449.02,449.02,445.2,138170896
1993-07-05,445.84,449.02,449.02,445.2,203000
1993-07-06,441.43,445.86,446.87,441.42,150564800
1993-07-07,442.83,441.4,443.63,441.4,164954896
1993-07-08,448.64,442.84,448.64,442.84,197664992
1993-07-09,448.13,448.64,448.94,446.74,156714304
1993-07-12,448.98,448.18,449.11,447.71,137634096
1993-07-13,448.09,449,450.7,448.07,157038704
1993-07-14,450.08,448.08,451.12,448.08,178327008
1993-07-15,449.22,450.09,450.12,447.26,171155008
1993-07-16,445.75,449.07,449.08,445.66,209961200
1993-07-19,446.03,445.75,446.78,444.83,159535600
1993-07-20,447.31,446.03,447.63,443.71,199500304
1993-07-21,447.18,447.28,447.5,445.84,168161104
1993-07-22,444.51,447.18,447.23,443.72,170650592
1993-07-23,447.1,444.54,447.1,444.54,146946304
1993-07-26,449.09,447.06,449.5,447.04,157539008
1993-07-27,448.24,449,449.44,446.76,196963696
1993-07-28,447.19,448.25,448.61,446.59,184520496
1993-07-29,450.24,447.19,450.77,447.19,172964000
1993-07-30,448.13,450.19,450.22,446.98,166619200
1993-08-02,450.15,448.14,450.15,448.03,153363104
1993-08-03,449.27,450.12,450.43,447.59,162498304
1993-08-04,448.54,449.27,449.72,447.93,161162496
1993-08-05,448.13,448.55,449.61,446.94,168644304
1993-08-06,448.68,448.13,449.26,447.87,151206400
1993-08-09,450.72,448.68,451.51,448.31,162928400
1993-08-10,449.45,450.71,450.71,449.1,162780992
1993-08-11,450.46,449.6,451,449.6,171701792
1993-08-12,448.96,450.47,451.63,447.53,183656496
1993-08-13,450.14,448.97,450.25,448.97,138958064
1993-08-16,452.38,450.25,453.41,450.25,170744096
1993-08-17,453.13,452.38,453.7,451.96,180598496
1993-08-18,456.04,453.21,456.99,453.21,213043008
1993-08-19,456.43,456.01,456.76,455.2,196238000
1993-08-20,456.16,456.51,456.68,454.6,206512192
1993-08-23,455.23,456.12,456.12,454.29,139040496
1993-08-24,459.77,455.23,459.77,455.04,195468704
1993-08-25,460.13,459.75,462.04,459.3,216544496
1993-08-26,461.04,460.04,462.87,458.82,191197792
1993-08-27,460.54,461.05,461.05,459.19,152094496
1993-08-30,461.9,460.54,462.58,460.28,142244992
1993-08-31,463.56,461.9,463.56,461.29,167132896
1993-09-01,463.15,463.55,463.8,461.77,169492608
1993-09-02,461.3,463.13,463.54,461.07,172718592
1993-09-03,461.34,461.3,462.05,459.91,132898000
1993-09-06,461.34,461.3,462.05,459.91,5103000
1993-09-07,458.52,461.34,462.07,457.95,152627008
1993-09-08,456.65,458.53,458.53,453.75,191937200
1993-09-09,457.5,456.65,458.11,455.17,167945104
1993-09-10,461.72,457.49,461.86,457.49,170394704
1993-09-13,462.06,461.7,463.38,461.41,155795600
1993-09-14,459.9,461.93,461.93,458.15,178136096
1993-09-15,461.6,459.9,461.96,456.31,203680304
1993-09-16,459.43,461.54,461.54,459,151362096
1993-09-17,458.83,459.43,459.43,457.09,315189792
1993-09-20,455.05,458.84,459.91,455,160073296
1993-09-21,452.95,455.05,455.8,449.64,207612000
1993-09-22,456.2,452.94,456.92,452.94,201317504
1993-09-23,457.74,456.25,458.69,456.25,194905904
1993-09-24,457.63,457.74,458.56,456.92,161256608
1993-09-27,461.8,457.63,461.81,457.63,167417408
1993-09-28,461.53,461.84,462.08,460.91,152603504
1993-09-29,460.11,461.6,462.17,459.51,184512704
1993-09-30,458.93,460.11,460.56,458.28,170831904
1993-10-01,461.29,458.93,461.48,458.35,185758896
1993-10-04,461.34,461.18,461.8,460.02,146070592
1993-10-05,461.2,461.34,463.15,459.45,197909792
1993-10-06,460.74,461.24,463.6,460.26,184608496
1993-10-07,459.18,460.71,461.13,459.08,161212496
1993-10-08,460.31,459.2,460.99,456.4,159160304
1993-10-11,460.88,461.08,461.85,460.52,138051104
1993-10-12,461.12,461.04,462.47,460.73,184106896
1993-10-13,461.49,461.12,461.98,460.76,218631808
1993-10-14,466.83,461.55,466.83,461.55,260776304
1993-10-15,469.5,466.9,471.1,466.9,273186208
1993-10-18,468.45,469.5,470.04,468.02,226761792
1993-10-19,466.21,468.41,468.64,464.8,210128400
1993-10-20,466.07,466.21,466.87,464.54,195947200
1993-10-21,465.36,466.06,466.64,464.38,204247808
1993-10-22,463.27,465.36,467.82,463.27,214865296
1993-10-25,464.2,463.27,464.49,462.05,179144608
1993-10-26,464.3,464.2,464.32,462.65,190412704
1993-10-27,464.61,464.3,464.61,463.36,183334592
1993-10-28,467.73,464.52,468.76,464.52,208213696
1993-10-29,467.83,467.72,468.2,467.37,177643904
1993-11-01,469.1,467.33,469.1,467.33,161306592
1993-11-02,468.44,469.1,469.1,466.29,204784608
1993-11-03,463.02,468.44,468.61,460.95,239528192
1993-11-04,457.49,463.03,463.16,457.26,212386592
1993-11-05,459.57,457.47,459.63,454.36,210120192
1993-11-08,460.21,459.57,461.54,458.78,148940992
1993-11-09,460.33,460.21,463.42,460.21,185378896
1993-11-10,463.72,460.4,463.72,459.57,190066160
1993-11-11,462.64,463.72,464.96,462.49,187236896
1993-11-12,465.39,462.64,465.84,462.64,205536704
1993-11-15,463.75,465.39,466.13,463.01,171780800
1993-11-16,466.74,463.75,466.74,462.97,205580496
1993-11-17,464.81,466.74,467.24,462.73,212286496
1993-11-18,463.62,464.83,464.88,461.73,203968800
1993-11-19,462.6,463.59,463.6,460.03,209918528
1993-11-22,459.13,462.6,462.6,457.08,190124608
1993-11-23,461.03,459.13,461.77,458.47,172357104
1993-11-24,462.36,461.03,462.9,461.03,142144896
1993-11-25,462.36,461.03,462.9,461.03,3125000
1993-11-26,463.06,462.36,463.63,462.36,56952400
1993-11-29,461.9,463.06,464.83,461.83,180584800
1993-11-30,461.79,461.9,463.62,460.45,182295296
1993-12-01,461.89,461.93,464.47,461.63,202661248
1993-12-02,463.11,461.89,463.22,461.45,170750896
1993-12-03,464.89,463.13,464.89,462.67,167337696
1993-12-06,466.43,464.89,466.89,464.4,187575808
1993-12-07,466.76,466.43,466.77,465.44,181619392
1993-12-08,466.29,466.73,466.73,465.42,178815904
1993-12-09,464.18,466.29,466.54,463.87,193889504
1993-12-10,463.93,464.18,464.87,462.66,178766704
1993-12-13,465.7,463.93,465.71,462.71,169561200
1993-12-14,463.06,465.73,466.12,462.46,173780400
1993-12-15,461.84,463.07,463.69,461.84,194696192
1993-12-16,463.34,461.86,463.98,461.86,179098000
1993-12-17,466.38,463.34,466.38,463.34,250943504
1993-12-20,465.85,466.38,466.9,465.53,160610208
1993-12-21,465.3,465.84,465.92,464.03,168032304
1993-12-22,467.32,465.08,467.38,465.08,190288800
1993-12-23,467.38,467.3,468.97,467.3,151071504
1993-12-24,467.38,467.3,468.97,467.3,18000
1993-12-27,470.54,467.4,470.55,467.35,110804496
1993-12-28,470.94,470.61,471.05,469.43,129018200
1993-12-29,470.58,470.88,471.29,469.87,142254592
1993-12-30,468.64,470.58,470.58,468.09,129178496
1993-12-31,466.45,468.66,470.75,466.45,114124304
1994-01-03,465.44,466.51,466.94,464.36,172606576
1994-01-04,466.89,465.44,466.89,464.44,205914640
1994-01-05,467.55,466.89,467.82,465.92,258841792
1994-01-06,467.12,467.55,469,467.02,247539264
1994-01-07,469.9,467.09,470.26,467.03,221042992
1994-01-10,475.27,469.9,475.27,469.55,221237376
1994-01-11,474.13,475.27,475.28,473.27,202949984
1994-01-12,474.17,474.13,475.06,472.14,209270000
1994-01-13,472.47,474.17,474.17,471.8,190874304
1994-01-14,474.91,472.5,475.32,472.5,208217600
1994-01-17,473.3,474.91,474.91,472.84,151964992
1994-01-18,474.25,473.3,475.19,473.29,220459504
1994-01-19,474.3,473.97,474.7,472.21,237568608
1994-01-20,474.98,474.3,475,473.42,206562000
1994-01-21,474.72,475.07,475.56,473.72,247358000
1994-01-24,471.97,474.72,475.2,471.49,208626208
1994-01-25,470.92,471.97,472.56,470.27,242366896
1994-01-26,473.2,470.92,473.44,470.72,225289792
1994-01-27,477.05,473.2,477.52,473.2,224491296
1994-01-28,478.7,477.05,479.75,477.05,205767008
1994-01-31,481.61,478.7,482.85,478.7,211611808
1994-02-01,479.62,481.6,481.64,479.18,219233904
1994-02-02,482,479.62,482.23,479.57,215436896
1994-02-03,480.71,481.96,481.96,478.71,207738208
1994-02-04,469.81,480.68,481.02,469.28,257093904
1994-02-07,471.76,469.81,472.09,467.57,243147600
1994-02-08,471.05,471.74,472.33,469.5,204766208
1994-02-09,472.77,471.05,473.41,471.05,208488608
1994-02-10,468.93,472.81,473.13,468.91,222302400
1994-02-11,470.18,468.91,471.13,466.89,145705696
1994-02-14,470.23,470.18,471.99,469.05,171513504
1994-02-15,472.52,470.23,473.41,470.23,197161792
1994-02-16,472.79,472.53,474.16,471.94,203324448
1994-02-17,470.34,472.79,475.12,468.44,241636496
1994-02-18,467.69,470.29,471.09,466.07,209872896
1994-02-21,467.69,470.29,471.09,466.07,1764000
1994-02-22,471.46,467.69,471.65,467.58,194520304
1994-02-23,470.69,471.48,472.41,469.47,210598592
1994-02-24,464.26,470.65,470.65,464.26,268344800
1994-02-25,466.07,464.33,466.48,464.33,196086000
1994-02-28,467.14,466.07,469.16,466.07,179017696
1994-03-01,464.44,467.19,467.43,462.02,207261296
1994-03-02,464.81,464.4,464.87,457.49,249603392
1994-03-03,463.01,464.81,464.83,462.5,204740608
1994-03-04,464.74,463.03,466.16,462.41,225690896
1994-03-07,466.91,464.74,468.07,464.74,198737504
1994-03-08,465.88,466.92,467.79,465.02,201228192
1994-03-09,467.06,465.94,467.42,463.4,207111696
1994-03-10,463.9,467.08,467.29,462.46,205629696
1994-03-11,466.44,463.86,466.61,462.54,199611104
1994-03-14,467.39,466.44,467.6,466.08,184573792
1994-03-15,467.01,467.36,468.99,466.04,194267104
1994-03-16,469.42,467.04,469.85,465.48,196364400
1994-03-17,470.9,469.42,471.05,468.62,196867008
1994-03-18,471.06,470.89,471.09,467.83,339403296
1994-03-21,468.54,471.06,471.06,467.23,163486592
1994-03-22,468.8,468.4,470.47,467.88,214773904
1994-03-23,468.54,468.89,470.38,468.52,203393296
1994-03-24,464.35,468.57,468.57,462.41,231215600
1994-03-25,460.58,464.35,465.29,460.58,177019296
1994-03-28,460,460.58,461.12,456.1,203380304
1994-03-29,452.48,460.03,460.32,452.43,196802400
1994-03-30,445.55,452.4,452.49,445.55,281038688
1994-03-31,445.77,445.55,447.16,436.16,283639904
1994-04-01,445.77,445.55,447.16,436.16,283639904
1994-04-04,438.92,445.66,445.66,435.86,260508992
1994-04-05,448.29,439.14,448.29,439.14,259651904
1994-04-06,448.05,448.29,449.63,444.98,213140608
1994-04-07,450.88,448.11,451.1,446.38,206720608
1994-04-08,447.1,450.89,450.89,445.51,191850496
1994-04-11,449.87,447.12,450.34,447.1,178325200
1994-04-12,447.57,449.83,450.8,447.33,187625296
1994-04-13,446.26,447.63,448.57,442.62,217552992
1994-04-14,446.38,446.26,447.55,443.57,214169696
1994-04-15,446.18,446.38,447.85,445.81,236098704
1994-04-18,442.46,446.27,447.87,441.48,208177904
1994-04-19,442.54,442.54,444.82,438.83,252831824
1994-04-20,441.96,442.54,445.01,439.4,296349184
1994-04-21,448.73,441.96,449.14,441.96,275499104
1994-04-22,447.63,448.73,449.96,447.16,225526592
1994-04-25,452.71,447.64,452.71,447.58,179164496
1994-04-26,451.87,452.71,452.79,450.66,185932992
1994-04-27,451.87,452.71,452.79,450.66,603000
1994-04-28,449.1,451.84,452.23,447.97,216070800
1994-04-29,450.91,449.07,451.35,447.91,196514800
1994-05-02,453.02,450.91,453.57,449.05,197664496
1994-05-03,453.03,453.06,453.98,450.51,206263600
1994-05-04,451.72,453.04,453.11,449.87,181272992
1994-05-05,451.38,451.76,452.82,450.72,176501296
1994-05-06,447.82,451.37,451.37,445.64,203847008
1994-05-09,442.32,447.82,447.82,441.84,168991392
1994-05-10,446.01,442.37,446.84,442.37,206320192
1994-05-11,441.49,446.03,446.03,440.78,187873200
1994-05-12,443.75,441.5,444.8,441.5,176155904
1994-05-13,444.14,443.62,444.72,441.21,223058416
1994-05-16,444.49,444.15,445.82,443.62,172076016
1994-05-17,449.37,444.49,449.37,443.7,234603008
1994-05-18,453.69,449.39,454.45,448.87,236797792
1994-05-19,456.48,453.69,456.88,453,219195904
1994-05-20,454.92,456.48,456.48,454.22,212634928
1994-05-23,453.2,454.92,454.92,451.79,182255296
1994-05-24,454.81,453.21,456.77,453.21,209602096
1994-05-25,456.34,454.84,456.34,452.2,189397200
1994-05-26,457.06,456.33,457.77,455.79,186846496
1994-05-27,457.33,457.03,457.33,454.67,139979296
1994-05-30,457.33,457.03,457.33,454.67,139979296
1994-05-31,456.5,457.32,457.61,455.16,146523504
1994-06-01,457.63,456.5,458.29,453.99,206437200
1994-06-02,457.65,457.62,458.5,457.26,198183808
1994-06-03,460.13,457.65,460.86,456.27,195124896
1994-06-06,458.88,460.13,461.87,458.85,187423200
1994-06-07,458.21,458.88,459.46,457.65,157076896
1994-06-08,457.06,458.21,459.74,455.43,180016800
1994-06-09,457.86,457.06,457.87,455.86,167531008
1994-06-10,458.67,457.86,459.48,457.36,170059504
1994-06-13,459.1,458.67,459.36,457.18,148256992
1994-06-14,462.37,459.1,462.52,459.1,201817200
1994-06-15,460.61,462.38,463.23,459.95,184905904
1994-06-16,461.93,460.61,461.93,459.8,165190496
1994-06-17,458.45,461.93,462.16,458.44,298836800
1994-06-20,455.48,458.45,458.45,454.46,159566400
1994-06-21,451.34,455.48,455.48,449.45,220478496
1994-06-22,453.09,451.4,453.91,451.4,170193504
1994-06-23,449.63,453.09,454.16,449.43,189768800
1994-06-24,442.8,449.63,449.63,442.51,187318896
1994-06-27,447.31,442.78,447.76,439.83,175524704
1994-06-28,446.07,447.36,448.47,443.08,181868400
1994-06-29,447.63,446.05,449.83,446.04,188307808
1994-06-30,444.27,447.63,448.61,443.66,182629600
1994-07-01,446.2,444.27,446.45,443.58,143880192
