Dates,MID Index_Last,MID Index_Open,MID Index_High,MID Index_Low,MID Index_Volume
2011-08-17,848.85,853.5,864.01,842.71,138004272
2011-08-18,802.12,848.85,848.85,796.25,210982320
2011-08-19,787.86,801.78,813.48,787.35,174151632
2011-08-22,788.58,787.86,805.05,784.67,150892960
2011-08-23,821.24,788.87,821.24,786.31,157673664
2011-08-24,832.77,820.6,833.98,814.17,145332416
2011-08-25,814.27,832.84,841.87,811.65,145864240
2011-08-26,835.92,814.25,837.84,798.89,136447696
2011-08-29,868.7,836.15,868.82,836.15,126863744
2011-08-30,872.39,867.77,877.48,858.53,141732064
2011-08-31,875,873.54,889.16,868.34,166974448
2011-09-01,860.48,876.26,883.81,859.4,137660720
2011-09-02,832.99,858.5,858.5,830.19,127770144
2011-09-05,832.99,858.5,858.5,830.19,127770144
2011-09-06,827.58,832.99,832.99,808.77,153972160
2011-09-07,858.65,829.18,859.03,829.18,127978632
2011-09-08,847,858.65,862.11,844.01,136325120
2011-09-09,823.36,847,847,817.53,163311024
2011-09-12,827.86,823.36,827.87,808.64,138441328
2011-09-13,840.28,827.86,842.8,826.47,155044736
2011-09-14,855.23,840.28,864.89,831.38,159425120
2011-09-15,866.39,855.23,867.29,852.61,130049432
2011-09-16,866.09,866.39,872.62,859.04,244470720
2011-09-19,854.4,864.87,864.87,841.92,125772504
2011-09-20,843.22,854.55,865.57,843.22,144619616
2011-09-21,814.27,843.63,846.06,814.21,166574912
2011-09-22,784.52,811.88,811.88,773.96,214319712
2011-09-23,794.43,784.52,795.63,780.77,156775136
2011-09-26,809.93,797.76,810.75,783.56,142253184
2011-09-27,823.77,810.42,841.81,810.42,155614832
2011-09-28,796.05,823.87,827.76,795.65,147308400
2011-09-29,804.16,802.19,813.63,785.42,154169536
2011-09-30,781.26,803.08,803.08,781.21,189140288
2011-10-03,744.98,780.77,785.83,744.98,204790912
2011-10-04,775.71,744.98,776.27,731.62,223722640
2011-10-05,791.9,775.94,795.34,767.29,166329120
2011-10-06,812.04,791.81,812.32,786.66,142788736
2011-10-07,799.18,812.27,817.16,796.04,149624832
2011-10-10,827.54,800.85,827.55,800.85,124347208
2011-10-11,828.08,826.96,833.16,820.36,125963976
2011-10-12,839.89,828.39,848.66,828.39,149869600
2011-10-13,840.33,839.83,843.6,825.64,141230848
2011-10-14,855.84,840.36,857.38,840.36,111132688
2011-10-17,830.98,855.84,855.84,829.33,137659296
2011-10-18,852.58,831.03,856.7,822.44,149353248
2011-10-19,838.84,852.45,855.65,836.68,141366080
2011-10-20,842.57,839.01,843.85,823.96,160983904
2011-10-21,861.26,844.06,861.95,844.06,166900960
2011-10-24,886.22,861.27,887.36,861.27,134321184
2011-10-25,864.71,886.08,886.08,863.36,137946288
2011-10-26,875.31,864.71,879.49,855.41,156284448
2011-10-27,912.99,877.01,920.24,877.01,193311936
2011-10-28,910.64,912.64,914.9,905.65,140134640
2011-10-31,887.93,905.58,905.58,887.8,170659328
2011-11-01,858.68,887.93,887.93,853.67,199195712
2011-11-02,877.27,860.29,881.28,860.29,165564032
2011-11-03,898.39,878.07,900.09,872.25,174564384
2011-11-04,899.46,898.3,900.84,881.81,142291072
2011-11-07,898.21,898.91,902.16,881.54,123231584
2011-11-08,906.84,898.48,907.96,887.03,137796832
2011-11-09,867.76,905.87,905.87,866.39,168931696
2011-11-10,871.93,867.88,877.45,864.6,146432048
2011-11-11,892.06,872.15,895.98,872.15,111956280
2011-11-14,882.4,891.85,891.85,878.25,107022736
2011-11-15,891.17,882.22,895.58,875.08,117433016
2011-11-16,878.36,890.27,896.55,877.92,134835936
2011-11-17,861.83,878.43,879.25,858.75,152854480
2011-11-18,861.04,862.25,865.98,856.77,113426088
2011-11-21,843.82,860.95,860.95,835.12,130255760
2011-11-22,838.61,843.74,846.17,833.73,123089904
2011-11-23,815.91,838.61,838.61,815.1,115866544
2011-11-24,815.91,838.61,838.61,815.1,115866544
2011-11-25,812.43,815.75,822.13,812.43,51773196
2011-11-28,840.93,815.12,845.58,815.12,130602192
2011-11-29,842.07,841.01,847.52,838.39,116468416
2011-11-30,883.79,842.15,883.85,842.15,254524624
2011-12-01,878.59,883.75,888.9,878.24,125059952
2011-12-02,881.1,879.09,893.47,879.09,121967200
2011-12-05,892.95,881.43,901.47,881.43,130482960
2011-12-06,890.44,892.84,895.3,885.69,108798944
2011-12-07,888.51,890.31,891.5,873.58,181957984
2011-12-08,865.06,888.51,888.51,863.16,132129680
2011-12-09,885.38,865.17,887.72,865.17,114924280
2011-12-12,870.24,884.65,884.65,862.43,122093224
2011-12-13,853.45,870.8,879.27,848.61,130441208
2011-12-14,840.16,853.39,853.39,838.29,143540832
2011-12-15,846.9,841.15,849.94,841.15,133972480
2011-12-16,855.67,847.2,865.2,847.2,324919968
2011-12-19,840.77,855.86,862.37,839.13,121562936
2011-12-20,869.95,841.2,871.6,841.2,132261600
2011-12-21,871.92,869.95,873.43,858.04,112676440
2011-12-22,879.57,872.04,882.74,872.04,105416224
2011-12-23,884.91,879.73,884.91,879.56,60266120
2011-12-26,884.91,879.73,884.91,879.56,60266120
2011-12-27,887.35,884.88,891,881.07,63712092
2011-12-28,871.34,887.27,887.27,871.02,75572816
2011-12-29,883.16,871.42,884.04,871.42,68218752
2011-12-30,879.16,883.13,885.77,878.87,86765576
2012-01-02,879.16,883.13,885.77,878.87,86765576
2012-01-03,887.91,879.71,900.91,879.71,120156360
2012-01-04,885.52,887.7,888.53,879.46,113136048
2012-01-05,891.66,885.56,893.67,872.77,131936944
2012-01-06,891.49,891.62,896.71,885.42,114576712
2012-01-09,896.41,891.5,897.75,888.61,123204928
2012-01-10,907.91,896.92,909.6,896.92,125613008
2012-01-11,910.24,907.9,911.21,904.84,112387760
2012-01-12,912.33,910.31,912.94,902.81,119035488
2012-01-13,906.59,911.84,911.84,898.96,115461344
2012-01-16,906.59,911.84,911.84,898.96,115461344
2012-01-17,909.17,906.72,917.43,906.72,104340480
2012-01-18,923.86,909.36,923.86,907.44,119007760
2012-01-19,930.95,923.9,933.13,923.9,122538704
2012-01-20,930.62,930.92,931.37,927.62,115160472
2012-01-23,930.29,930.62,937.81,924.21,103680752
2012-01-24,934.25,929.8,934.59,922.38,116281328
2012-01-25,943.99,934.23,944.96,928.74,123145744
2012-01-26,937.52,944.02,949.6,933.75,134005448
2012-01-27,942.11,936.98,944.1,934.75,117186152
2012-01-30,937.62,941.9,941.9,928.41,115340944
2012-01-31,936.51,937.9,944.76,932.19,163735632
2012-02-01,954.47,936.73,955.3,936.73,151972320
2012-02-02,955.74,954.3,960.55,953.86,131478616
2012-02-03,971.25,956.22,972.82,956.22,143651632
2012-02-06,970.23,968.72,971.48,965.91,101899120
2012-02-07,972.09,970.23,973.69,964.49,122661992
2012-02-08,973.21,971.97,977.53,967.04,116858312
2012-02-09,975.21,973.21,976.81,966.38,119458096
2012-02-10,964.49,974.87,974.87,961.12,108458664
2012-02-13,974.15,964.46,974.97,964.46,99440576
2012-02-14,973.6,974.06,974.06,967.59,110640464
2012-02-15,970.6,973.92,979.97,967.57,126223960
2012-02-16,986.04,970.62,986.42,970.62,119880736
2012-02-17,984.6,986.21,989.98,983.36,104214920
2012-02-20,984.6,986.21,989.98,983.36,104214920
2012-02-21,980.83,984.6,988.14,977.03,114225616
2012-02-22,976.46,980.83,983.33,974.19,111133616
2012-02-23,985.01,976.46,985.27,972.07,107637312
2012-02-24,985.36,985.02,989.88,984.18,90902760
2012-02-27,985.32,985.36,988.65,972.41,110971664
2012-02-28,983.41,985.32,989.03,978.5,117783240
2012-02-29,977.36,983.45,988.99,975.66,167163968
2012-03-01,985.24,977.55,988.91,977.55,134350704
2012-03-02,977.05,985.28,986.68,973.52,113789440
2012-03-05,973.44,976.93,976.93,969.19,112037000
2012-03-06,954.86,973.44,973.44,952.43,130969464
2012-03-07,964.02,955.22,965.21,955.22,129132320
2012-03-08,975.77,964.33,977.07,964.33,117349176
2012-03-09,984.81,975.77,988.73,975.68,120081504
2012-03-12,980.71,984.82,986.18,978.53,94521832
2012-03-13,999.9,980.84,999.9,980.84,123491456
2012-03-14,992.59,999.78,1000.34,989.86,105121080
2012-03-15,1001.65,992.62,1002.16,990.22,119172376
2012-03-16,1000.73,1001.65,1002.83,998.83,219828544
2012-03-19,1003.08,1000.73,1008.68,997.82,103359320
2012-03-20,996.08,1003.08,1003.08,992.36,92021080
2012-03-21,995.53,996.31,999.91,992.67,100009320
2012-03-22,984.93,994.76,994.76,978.15,103462048
2012-03-23,990.93,985.01,991.94,977.86,104788240
2012-03-26,1005.22,991.55,1005.23,991.55,121888064
2012-03-27,1001.46,1005.24,1006.78,1001.27,97779232
2012-03-28,995.83,1001.47,1002.49,987.57,110958408
2012-03-29,994.67,995.73,996.42,983.76,115501712
2012-03-30,994.3,995.57,1000.11,991.08,133497248
2012-04-02,999.19,994.25,1004.93,989.49,119443624
2012-04-03,1001.65,999.19,1003.58,993.68,131539592
2012-04-04,987.96,1001.24,1001.24,983.39,133451504
2012-04-05,984.28,987.96,988.9,982.39,118952808
2012-04-06,984.28,987.96,988.9,982.39,118952808
2012-04-09,971.31,984.28,984.28,966.51,124709512
2012-04-10,948.43,971.29,971.73,947.7,145298080
2012-04-11,959.44,949.26,961.81,949.26,121472208
2012-04-12,977.18,959.44,978.57,959.44,103668560
2012-04-13,964.41,976.97,976.97,964.08,107765312
2012-04-16,965.54,964.55,971.9,959.21,107483048
2012-04-17,981.43,965.61,985.65,965.61,105034312
2012-04-18,977.87,982.07,982.07,974.86,107449560
2012-04-19,973.82,977.87,986.13,968.21,132672976
2012-04-20,976.35,973.92,983.47,973.92,125575728
2012-04-23,965.45,975.82,975.82,955.52,116895912
2012-04-24,968.21,965.43,972.27,964.07,117597424
2012-04-25,985.2,968.93,985.88,968.93,125372496
2012-04-26,994.69,986.27,996.76,984.47,127824160
2012-04-27,999.4,994.84,1000.9,989.81,146402752
2012-04-30,991.31,999.73,999.73,989.15,154758992
2012-05-01,995.11,991.31,1006.14,989.15,137058064
2012-05-02,997.03,994.77,998.75,987.21,133775776
2012-05-03,980.55,996.75,997.34,978.05,163492544
2012-05-04,965.3,980.53,980.53,962.29,134323024
2012-05-07,968.97,965.3,970.8,963.06,130734304
2012-05-08,967.08,968.92,968.92,949.48,154550160
2012-05-09,962.85,966.68,967.28,950.51,139074672
2012-05-10,964.02,962.91,970.57,961.27,127014224
2012-05-11,964.52,963.97,972.23,957.47,113785648
2012-05-14,953.21,963.15,963.15,949.66,114321536
2012-05-15,948.98,953.11,958.36,946.48,123313896
2012-05-16,940.9,949.21,957.3,940.78,127747552
2012-05-17,915.99,940.94,941.16,915.99,139934464
2012-05-18,905.28,916.03,921.94,903.91,136375344
2012-05-21,925.63,905.31,925.73,903.63,117660464
2012-05-22,927.48,925.55,935,922.79,136862928
2012-05-23,933.32,927.48,934.44,914,125463056
2012-05-24,936.08,933.46,937.41,926.27,122757560
2012-05-25,934.56,936.07,938.43,932.26,92968728
2012-05-28,934.56,936.07,938.43,932.26,92968728
2012-05-29,946.3,935.03,948.34,935.03,117873424
2012-05-30,927.95,946.27,946.27,926.17,122599736
2012-05-31,925.63,928.08,930.23,913.78,239508144
2012-06-01,896.17,924.64,924.64,895.93,145536848
2012-06-04,891.32,896.21,900.12,882.01,139829152
2012-06-05,902.67,891.27,903.59,888.14,113040552
2012-06-06,922.49,903.59,922.49,903.59,124041584
2012-06-07,918.06,922.51,935.12,917.41,136338624
2012-06-08,925.98,917.88,926.49,911.08,104310928
2012-06-11,907.24,925.99,932.93,906.65,119419152
2012-06-12,916.84,907.52,917.32,904.78,106464328
2012-06-13,903.95,916.55,917.64,901.31,110664672
2012-06-14,910.78,903.98,913.59,902.48,122833128
2012-06-15,920.26,910.83,921.85,910.83,241436128
2012-06-18,928.02,920.08,928.62,912.88,112399088
2012-06-19,938.05,928.03,941.54,928.03,117798416
2012-06-20,936.55,938.04,942.12,931.29,112775720
2012-06-21,910.94,936.55,937.2,910.47,125639104
2012-06-22,916.14,911.79,918.33,910.34,290022688
2012-06-25,899.43,914.57,914.57,895.4,107497264
2012-06-26,905.2,899.52,908.42,896.04,106956152
2012-06-27,913.16,905.34,914.89,905.34,110734000
2012-06-28,915.74,912.87,915.74,902.29,169134272
2012-06-29,941.64,917.15,941.96,917.15,163818608
2012-07-02,947.84,941.64,948.73,939.56,138398000
2012-07-03,958.93,947.86,959.53,947.84,68950080
2012-07-04,958.93,947.86,959.53,947.84,68950080
2012-07-05,959.13,957.06,962,952.31,112264440
2012-07-06,947.27,958.38,958.38,942.93,100526192
2012-07-09,944.38,947.28,947.49,940.02,105161176
2012-07-10,934.32,944.54,951.34,930.37,118234032
2012-07-11,931.41,934.33,937.21,925.95,125322704
2012-07-12,928.4,931.39,932.01,916.89,122896856
2012-07-13,942.68,928.41,943.43,928.41,100671776
2012-07-16,937.24,942.54,942.54,932.16,96466040
2012-07-17,942.48,937.27,943.45,929.04,111278528
2012-07-18,949.47,942.36,951.98,939.51,120438112
