Dates,BCOMTR Index_Last,BCOMTR Index_Open,BCOMTR Index_High,BCOMTR Index_Low
1994-04-15,100.383,100.383,100.383,100.383
1994-04-18,100.297,100.297,100.297,100.297
1994-04-19,99.46,99.46,99.46,99.46
1994-04-20,99.689,99.689,99.689,99.689
1994-04-21,100.281,100.281,100.281,100.281
1994-04-22,100.805,100.805,100.805,100.805
1994-04-25,101.296,101.296,101.296,101.296
1994-04-26,100.631,100.631,100.631,100.631
1994-04-27,100.773,100.773,100.773,100.773
1994-04-28,100.957,100.957,100.957,100.957
1994-04-29,101.825,101.825,101.825,101.825
1994-05-02,101.932,101.932,101.932,101.932
1994-05-03,101.482,101.482,101.482,101.482
1994-05-04,101.524,101.524,101.524,101.524
1994-05-05,101.677,101.677,101.677,101.677
1994-05-06,103.127,103.127,103.127,103.127
1994-05-09,103.39,103.39,103.39,103.39
1994-05-10,102.819,102.819,102.819,102.819
1994-05-11,103.411,103.411,103.411,103.411
1994-05-12,103.934,103.934,103.934,103.934
1994-05-13,104.655,104.655,104.655,104.655
1994-05-16,105.586,105.586,105.586,105.586
1994-05-17,105.223,105.223,105.223,105.223
1994-05-18,106.156,106.156,106.156,106.156
1994-05-19,106.611,106.611,106.611,106.611
1994-05-20,106.996,106.996,106.996,106.996
1994-05-23,108.795,108.795,108.795,108.795
1994-05-24,106.892,106.892,106.892,106.892
1994-05-25,105.401,105.401,105.401,105.401
1994-05-26,104.648,104.648,104.648,104.648
1994-05-27,105.384,105.384,105.384,105.384
1994-05-30,105.384,105.384,105.384,105.384
1994-05-31,107.287,107.287,107.287,107.287
1994-06-01,106.276,106.276,106.276,106.276
1994-06-02,106.699,106.699,106.699,106.699
1994-06-03,105.916,105.916,105.916,105.916
1994-06-06,104.95,104.95,104.95,104.95
1994-06-07,105.165,105.165,105.165,105.165
1994-06-08,106.708,106.708,106.708,106.708
1994-06-09,107.007,107.007,107.007,107.007
1994-06-10,107.378,107.378,107.378,107.378
1994-06-13,108.831,108.831,108.831,108.831
1994-06-14,108.923,108.923,108.923,108.923
1994-06-15,110.79,110.79,110.79,110.79
1994-06-16,110.524,110.524,110.524,110.524
1994-06-17,112.352,112.352,112.352,112.352
1994-06-20,110.749,110.749,110.749,110.749
1994-06-21,110.24,110.24,110.24,110.24
1994-06-22,109.036,109.036,109.036,109.036
1994-06-23,109.175,109.175,109.175,109.175
1994-06-24,109.046,109.046,109.046,109.046
1994-06-27,108.727,108.727,108.727,108.727
1994-06-28,109.759,109.759,109.759,109.759
1994-06-29,109.362,109.362,109.362,109.362
1994-06-30,110.326,110.326,110.326,110.326
1994-07-01,110.737,110.737,110.737,110.737
1994-07-04,110.737,110.737,110.737,110.737
1994-07-05,109.339,109.339,109.339,109.339
1994-07-06,108.708,108.708,108.708,108.708
1994-07-07,108.453,108.453,108.453,108.453
1994-07-08,109.212,109.212,109.212,109.212
1994-07-11,111.921,111.921,111.921,111.921
1994-07-12,112.577,112.577,112.577,112.577
1994-07-13,112.421,112.421,112.421,112.421
1994-07-14,112.393,112.393,112.393,112.393
1994-07-15,112.499,112.499,112.499,112.499
1994-07-18,112.14,112.14,112.14,112.14
1994-07-19,112.242,112.242,112.242,112.242
1994-07-20,111.275,111.275,111.275,111.275
1994-07-21,111.464,111.464,111.464,111.464
1994-07-22,111.384,111.384,111.384,111.384
1994-07-25,110.922,110.922,110.922,110.922
1994-07-26,110.42,110.42,110.42,110.42
1994-07-27,110.549,110.549,110.549,110.549
1994-07-28,110.616,110.616,110.616,110.616
1994-07-29,111.826,111.826,111.826,111.826
1994-08-01,112.35,112.35,112.35,112.35
1994-08-02,111.512,111.512,111.512,111.512
1994-08-03,110.626,110.626,110.626,110.626
1994-08-04,110.608,110.608,110.608,110.608
1994-08-05,109.082,109.082,109.082,109.082
1994-08-08,108.431,108.431,108.431,108.431
1994-08-09,108.444,108.444,108.444,108.444
1994-08-10,108.324,108.324,108.324,108.324
1994-08-11,108.452,108.452,108.452,108.452
1994-08-12,107.211,107.211,107.211,107.211
1994-08-15,107.517,107.517,107.517,107.517
1994-08-16,107.208,107.208,107.208,107.208
1994-08-17,107.597,107.597,107.597,107.597
1994-08-18,107.343,107.343,107.343,107.343
1994-08-19,106.704,106.704,106.704,106.704
1994-08-22,105.633,105.633,105.633,105.633
1994-08-23,106.29,106.29,106.29,106.29
1994-08-24,107.358,107.358,107.358,107.358
1994-08-25,107.279,107.279,107.279,107.279
1994-08-26,107.543,107.543,107.543,107.543
1994-08-29,108.642,108.642,108.642,108.642
1994-08-30,108.361,108.361,108.361,108.361
1994-08-31,108.861,108.861,108.861,108.861
1994-09-01,108.962,108.962,108.962,108.962
1994-09-02,108.879,108.879,108.879,108.879
1994-09-05,108.879,108.879,108.879,108.879
1994-09-06,109.673,109.673,109.673,109.673
1994-09-07,110.218,110.218,110.218,110.218
1994-09-08,109.915,109.915,109.915,109.915
1994-09-09,109.977,109.977,109.977,109.977
1994-09-12,110.544,110.544,110.544,110.544
1994-09-13,109.693,109.693,109.693,109.693
1994-09-14,108.547,108.547,108.547,108.547
1994-09-15,107.691,107.691,107.691,107.691
1994-09-16,108.637,108.637,108.637,108.637
1994-09-19,109.278,109.278,109.278,109.278
1994-09-20,109.63,109.63,109.63,109.63
1994-09-21,109.361,109.361,109.361,109.361
1994-09-22,109.916,109.916,109.916,109.916
1994-09-23,110.363,110.363,110.363,110.363
1994-09-26,109.556,109.556,109.556,109.556
1994-09-27,109.109,109.109,109.109,109.109
1994-09-28,108.841,108.841,108.841,108.841
1994-09-29,109.159,109.159,109.159,109.159
1994-09-30,109.025,109.025,109.025,109.025
1994-10-03,109.136,109.136,109.136,109.136
1994-10-04,109.119,109.119,109.119,109.119
1994-10-05,108.989,108.989,108.989,108.989
1994-10-06,109.161,109.161,109.161,109.161
1994-10-07,108.465,108.465,108.465,108.465
1994-10-10,108.465,108.465,108.465,108.465
1994-10-11,107.395,107.395,107.395,107.395
1994-10-12,107.08,107.08,107.08,107.08
1994-10-13,106.785,106.785,106.785,106.785
1994-10-14,106.921,106.921,106.921,106.921
1994-10-17,107.834,107.834,107.834,107.834
1994-10-18,107.637,107.637,107.637,107.637
1994-10-19,108.489,108.489,108.489,108.489
1994-10-20,109.367,109.367,109.367,109.367
1994-10-21,108.368,108.368,108.368,108.368
1994-10-24,109.057,109.057,109.057,109.057
1994-10-25,109.245,109.245,109.245,109.245
1994-10-26,110.379,110.379,110.379,110.379
1994-10-27,110.873,110.873,110.873,110.873
1994-10-28,110.564,110.564,110.564,110.564
1994-10-31,109.902,109.902,109.902,109.902
1994-11-01,111.068,111.068,111.068,111.068
1994-11-02,111.369,111.369,111.369,111.369
1994-11-03,111.168,111.168,111.168,111.168
1994-11-04,111.329,111.329,111.329,111.329
1994-11-07,110.178,110.178,110.178,110.178
